StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q62,Q73,1,2,Q54,Q52,Q67,Q53,Q69,Q51,3,Q4,Q5,Q6,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q8,Q10,Q7,Q9,Q63,Q37,Q71,Q41,Q12,Q11,Q13,Q14,Q15,Q16,Q63.1,Q17,Q76_1,Q76_2,Q76_3,Q76_4,Q76_5,Q76_6,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_11,Q65_1,Q65_2,Q65_3,Q65_4,Q65_5,Q65_6,Q65_7,Q65_8,Q65_9,Q65_10,Q65_11,Q65_12,Q65_13,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q20_1,Q20_2,Q20_3,Q20_4,Q68,Q68_1,Q68_2,Q68_3,Q68_4,Q69.1,Q21,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q22_11,Q22_12,Q22_13,Q79_1,Q79_2,Q79_3,Q79_4,Q79_5,Q79_6,Q79_7,Q79_8,Q79_9,Q79_10,Q79_11,Q79_12,Q79_13,Q26,Q27,Q32#1_1,Q32#1_2,Q32#2_1,Q32#2_2,Q28#1_1,Q28#1_2,Q28#2_1,Q28#2_2,Q34#1_1,Q34#1_2,Q34#2_1,Q34#2_2,Q35_1,Q35_2,Q35_4,Q35_3,Q35_5,Q35_19,Q35_6,Q35_7,Q35_8,Q35_9,Q35_18,Q35_10,Q35_12,Q35_17,Q35_13,Q35_11,Q35_16,Q36#1_1_1,Q36#1_1_2,Q36#1_1_3,Q36#1_2_1,Q36#1_2_2,Q36#1_2_3,Q36#1_3_1,Q36#1_3_2,Q36#1_3_3,Q36#2_1,Q36#2_2,Q36#2_3,Q50#1_1,Q50#1_2,Q50#1_3,Q50#1_4,Q50#1_5,Q50#1_6,Q50#1_7,Q50#1_8,Q50#1_9,Q50#1_10,Q50#1_11,Q50#1_12,Q50#1_13,Q50#1_14,Q50#2_1,Q50#2_2,Q50#2_3,Q50#2_4,Q50#2_5,Q50#2_6,Q50#2_7,Q50#2_8,Q50#2_9,Q50#2_10,Q50#2_11,Q50#2_12,Q50#2_13,Q50#2_14,Q50#3_1,Q50#3_2,Q50#3_3,Q50#3_4,Q50#3_5,Q50#3_6,Q50#3_7,Q50#3_8,Q50#3_9,Q50#3_10,Q50#3_11,Q50#3_12,Q50#3_13,Q50#3_14,Q77_1,Q77_2,Q77_3,Q77_4,Q58#1_1,Q58#1_2,Q58#1_3,Q58#1_4,Q58#1_5,Q58#1_6,Q58#1_7,Q58#2_1,Q58#2_2,Q58#2_3,Q58#2_4,Q58#2_5,Q58#2_6,Q58#2_7,Q60
2019-10-16 18:53:00,10/16/2019 19:07,0,100,832,1,10/16/2019 19:07,,,,,anonymous,EN,1,5,2,1,1,1,2,5,4,19.0,1,1,15,2,4,4,4,3,2,4,4,21,2,1,1,2,3,3,1,3,3,3,2,3,3,3,1,6,6,6,6,6,6,6,2,3,6,6,5,1,6,6,6,6,1,1,1,1,1,1,1,2,2,2,1,1,2,2,6,2,6,2,2,5,3,2,5,4,4,2,4,4,4,14,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,4,2,2,2,2,2,2,2,4,6,,,,,,,1,1,1,1,,,,,3,6,6,5,6,8,,7,3,6,4,7,6,8,6,5,8,3,1,2,4,3,1,9,1,4,4,4,4,5,1,4,4,1,4,5,3,4,4,5,3,4,5,5,1,4,4,1,3,5,3,4,4,5,3,4,5,,,,,,,,,,,,,,,3,5,6,4,,,,,,,1,,,,,,1,1,1
2019-10-16 18:46:00,10/16/2019 19:09,0,100,1395,1,10/16/2019 19:09,,,,,anonymous,EN,1,5,2,2,1,1,2,8,5,21.0,0,3,15 months,2,2,3,2,4,1,4,4,18,1,1,less than a month,3 months,2,1,1,4,4,5,2,4,4,4,1,7,6,6,6,6,6,7,1,1,6,6,4,1,6,6,6,5,1,1,1,1,1,1,1,2,2,2,1,1,2,1,7,1,7,1,1,4,2,3,1,1,5,5,2,3,1,14,5,1,1,5,1,1,1,3,1,2,1,5,2,9,2,2,5,1,3,4,1,2,1,2,7,9,,,,,,,1,1,1,1,,,,,5,7,1,,,6,,6,,3,,5,7,6,5,2,9,3,5,4,3,4,5,3,4,1,4,3,5,5,2,4,3,2,3,5,4,4,3,3,5,2,4,5,1,4,4,2,4,5,4,4,3,4,4,3,4,,,,,,,,,,,,,,,5,6,4,5,,,,,,,1,,,,,,,1,1
2019-10-16 18:29:00,10/16/2019 19:18,0,100,2965,1,10/16/2019 19:18,,,,,anonymous,EN,1,4,2,1,1,1,5,4,4,19.0,3,1,31,2,2,3,2,3,3,5,5,20,2,3,2,2,5,5,1,4,5,5,1,5,5,5,1,6,7,7,7,7,7,7,2,6,6,7,6,1,6,6,7,6,1,1,1,1,1,1,1,2,2,2,1,1,2,2,6,2,6,1,2,7,1,2,2,1,6,2,1,2,1,14,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,6,5,,,,,,,2,2,2,1,2,2,2,2,7,6,4,,,4,,1,,7,,4,1,,8,,,4,3,2,4,2,3,4,3,2,5,5,4,5,2,5,4,1,4,5,3,4,4,5,1,5,4,5,2,5,5,1,4,5,3,4,4,5,1,5,4,,,,,,,,,,,,,,,5,5,6,6,,,,,,,1,,,,,,1,,1
2019-10-16 19:09:00,10/16/2019 19:32,0,100,1386,1,10/16/2019 19:32,,,,,anonymous,EN,1,3,2,6,1,1,5,4,5,20.0,1,0,43,2,4,3,2,4,1,5,5,18,2,3,43,,5,5,1,5,5,5,1,5,5,5,2,7,4,7,7,7,7,7,1,7,7,7,7,1,6,7,7,7,1,1,1,1,1,1,1,2,2,2,1,1,2,2,6,1,7,1,1,7,1,1,4,1,6,1,1,4,1,14,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,9,1,1,1,1,1,6,7,,,,,,,1,1,1,1,,,,,3,6,7,,,,,2,,6,2,8,,9,10,4,10,4,7,1,7,1,3,4,7,3,5,5,5,5,1,5,5,1,4,5,2,5,5,5,2,5,5,5,1,5,5,1,4,5,2,5,5,5,2,5,5,,,,,,,,,,,,,,,6,6,7,7,,,,,,,1,,,,,,1,,1
2019-10-16 21:58:00,10/16/2019 22:15,0,100,981,1,10/16/2019 22:15,,,,,anonymous,EN,1,4,2,1,"1,2",1,2,3,3,18.0,1,3,17,1,1,4,3,1,1,5,1,19,2,2,17,20,4,5,2,4,5,4,2,3,5,5,3,7,7,7,7,7,6,6,2,6,7,7,7,5,7,5,7,1,3,1,1,1,1,1,1,2,2,2,1,2,1,3,7,1,7,1,1,7,5,1,4,1,7,2,1,4,1,12,1,1,5,5,5,1,1,2,1,5,5,2,1,4,3,2,6,1,6,7,1,1,1,1,6,4,7,8,1,3,1,3,2,2,1,1,1,3,1,3,5,3,3,10,0,0,3,0,0,0,0,0,5,3,5,3,0,Mother,Sister,Best friend,Mother,Sister,Best friend,Mother,Sister,Best friend,,,,,,,,,,,,,,,,,,5,1,5,5,1,5,5,1,5,5,5,1,5,5,,,,,,,,,,,,,,,7,7,7,7,,,,,,1,,,,,,,1,,1
2019-10-16 09:57:00,10/17/2019 10:04,0,100,86819,1,10/17/2019 10:04,,,,,anonymous,EN,1,1,2,1,2,1,3,5,5,20.0,2,0,2,1,3,1,2,2,2,4,1,21,2,1,1,1,2,2,2,4,4,4,2,3,1,1,2,6,7,6,7,5,2,5,,,,,,,,,,,1,3,1,1,1,1,1,2,1,4,3,1,2,7,5,2,6,1,7,6,6,5,5,1,6,6,3,5,2,14,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,4,1,3,1,1,1,1,1,6,7,,,,,,,1,1,1,1,,,,,5,3,3,,4,3,,,,2,,,,,5,1,,1,2,7,1,2,7,1,2,7,5,5,5,5,1,4,4,2,4,5,1,5,5,5,3,5,5,5,1,4,4,2,4,5,1,5,5,5,3,5,5,,,,,,,,,,,,,,,7,7,7,7,,,,,1,,,,,,,,,1,1
2019-10-17 10:56:00,10/17/2019 11:16,0,100,1230,1,10/17/2019 11:16,,,,,anonymous,EN,1,5,2,1,1,1,2,8,4,20.0,2,3,28,2,1,1,1,1,1,3,3,21,2,1,9,12,4,4,1,4,4,4,1,4,5,5,3,6,7,7,7,5,6,6,2,2,6,4,7,6,6,2,2,6,1,1,1,1,1,1,1,2,2,2,1,1,2,6,4,6,3,6,6,6,2,2,2,1,6,2,2,2,1,14,2,2,2,2,2,2,2,1,1,1,2,2,1,6,6,6,2,2,2,2,7,7,7,7,2,2,,,,,,,1,1,1,1,,,,,7,,,,,,,,,,7,7,,,,,9,1,3,4,1,3,4,1,4,3,5,5,5,5,1,5,1,1,5,5,5,5,5,5,1,5,5,5,1,5,5,4,4,5,5,5,5,5,4,5,5,,,,,,,,,,,,,,,6,6,6,6,,,,,,,1,,,,,1,,,1
2019-10-16 09:29:00,10/17/2019 12:24,0,100,96945,1,10/17/2019 12:24,,,,,anonymous,EN,1,4,2,1,1,1,2,4,5,19.0,2,2,7,2,1,1,1,2,1,2,1,21,2,1,5,8,2,4,1,5,4,4,3,3,4,5,3,6,7,7,7,7,5,6,5,5,4,6,7,2,5,4,5,5,1,1,,3,1,2,2,1,1,1,4,2,1,3,5,6,5,3,4,7,2,4,6,4,6,4,3,2,1,14,3,1,1,2,1,1,1,2,1,2,5,2,1,1,5,6,3,2,,5,3,3,3,3,7,7,,,,,,,1,1,1,1,,,,,3,6,2,1,0,1,,3,,2,4,7,,,1,,,1,4,3,4,1,2,1,4,2,4,4,4,5,4,5,5,1,5,5,4,5,4,5,1,5,5,5,4,5,5,1,5,5,2,5,5,5,1,5,5,,,,,,,,,,,,,,,7,7,7,7,,,,,,,1,,,,,1,,,1
2019-10-17 17:57:00,10/17/2019 18:32,0,100,2134,1,10/17/2019 18:32,,,,,anonymous,EN,1,5,1,1,1,1,2,3,5,18.0,1,0,9,"1,3",4,3,4,3,4,4,4,17,1,1,9,8,5,4,2,4,4,5,4,3,5,2,2,6,6,6,7,7,5,6,2,5,6,6,6,3,6,6,7,6,1,3,1,1,1,1,1,1,2,2,1,1,2,2,6,2,6,2,2,7,2,5,3,1,4,2,2,2,1,14,1,1,1,1,1,1,1,2,2,2,1,1,1,2,4,5,5,4,5,6,2,2,2,2,7,7,,,,,,,1,1,1,1,,,,,5,4,9,8,5,5,,2,,7,4,2,1,4,5,2,5,1,2,4,2,1,3,4,3,1,4,4,4,5,2,4,3,4,4,4,4,4,5,4,4,4,3,5,2,4,4,4,4,4,4,4,5,4,4,4,3,,,,,,,,,,,,,,,5,6,6,6,,,,,,,1,,,,,,1,,1
2019-10-18 06:58:00,10/18/2019 7:20,0,100,1340,1,10/18/2019 7:20,,,,,anonymous,EN,1,4,2,1,1,1,5,9,5,21.0,1,5,20 months,2,5,5,1,2,1,5,5,21,2,1,20 months ,N?A,4,4,2,5,4,4,2,5,5,5,3,7,7,7,7,7,7,5,2,7,6,6,7,2,6,5,6,2,1,1,1,1,1,1,1,1,1,1,1,2,1,5,7,7,7,6,5,6,2,2,3,1,7,2,2,4,1,14,2,1,3,2,2,1,2,1,2,1,2,2,1,5,5,5,2,1,5,1,3,1,5,5,5,3,,,,,,,1,1,1,1,,,,,6,3,4,2,1,1,,2,,,2,1,2,,4,,,mom,friend ,boyfriend ,mom,friend ,dad,mom,boyfriend,dad,5,5,5,5,1,5,5,1,4,5,2,5,5,5,2,5,5,5,1,5,5,1,4,5,2,5,5,5,3,5,5,5,1,5,,,,,,,,,,,,7,7,7,7,,,,,,,1,,,,,,1,,1
2019-10-11 09:04:00,10/11/2019 9:07,0,43,190,0,10/18/2019 9:07,,,,,anonymous,EN,1,4,2,1,1,1,2,8,4,18.0,1,2,3,1,1,1,2,4,1,3,3,19,2,4,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 09:09:00,10/11/2019 9:12,0,43,159,0,10/18/2019 9:12,,,,,anonymous,EN,1,3,2,1,"2,3",1,2,3,3,21.0,1,0,33,2,2,1,3,3,1,5,5,25,2,2,33,,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 09:03:00,10/11/2019 9:20,0,87,1023,0,10/18/2019 9:20,,,,,anonymous,EN,1,5,2,4,1,1,2,9,4,18.0,1,2,33,2,2,2,2,1,2,4,2,18,2,2,33,48,4,5,1,5,5,5,1,5,5,5,1,7,7,6,7,7,7,7,1,7,7,7,7,1,7,7,7,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,7,2,7,1,1,7,1,1,2,1,7,1,1,1,1,14,1,3,5,3,1,3,1,1,1,3,1,2,1,1,5,5,5,5,2,2,2,3,3,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 09:23:00,10/11/2019 9:25,0,43,149,0,10/18/2019 9:25,,,,,anonymous,EN,1,,2,1,1,1,5,8,4,20.0,2,0,12,2,2,2,3,3,2,4,4,20,2,1,12,13,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 09:24:00,10/11/2019 9:31,0,43,426,0,10/18/2019 9:31,,,,,anonymous,EN,1,4,2,1,1,1,2,8,4,20.0,1,2,28 months,1,1,3,3,2,1,4,1,20,2,4,6,less than a month,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 09:21:00,10/11/2019 9:38,0,43,1011,0,10/18/2019 9:38,,,,,anonymous,ZH-S,1,4,2,1,4,1,2,8,4,20.0,1,1,34,2,1,2,3,3,2,4,4,21,2,4,34,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 09:44:00,10/11/2019 9:47,0,43,160,0,10/18/2019 9:47,,,,,anonymous,EN,1,3,2,1,1,1,5,3,4,21.0,2,2,12,1,2,4,3,4,2,3,4,,2,1,12,14,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 09:45:00,10/11/2019 9:54,0,79,538,0,10/18/2019 9:54,,,,,anonymous,EN,1,,2,1,1,1,2,4,4,18.0,1,1,9,1,2,4,4,4,3,5,5,18,2,1,5,12,1,1,2,2,1,3,4,3,4,5,2,1,2,1,1,1,1,4,4,4,5,5,6,3,6,6,4,4,2,4,4,3,2,2,2,2,2,2,3,2,2,3,4,4,4,5,4,3,5,4,5,2,2,4,3,5,2,8,5,2,1,5,5,3,3,2,2,2,3,3,3,1,2,2,1,2,2,1,1,1,1,1,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 09:49:00,10/11/2019 9:55,0,43,349,0,10/18/2019 9:55,,,,,anonymous,EN,1,4,2,1,3,1,5,9,2,20.0,1,3,6,1,4,3,2,5,4,5,3,21,2,1,3,4,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 10:28:00,10/11/2019 10:32,0,43,219,0,10/18/2019 10:32,,,,,anonymous,EN,1,,1,1,1,1,3,7,4,22.0,1,1,1,1,1,3,1,3,4,4,4,20,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 10:20:00,10/11/2019 10:34,0,87,851,0,10/18/2019 10:35,,,,,qr,EN,1,3,2,1,1,1,5,4,5,21.0,2,0,30,2,2,4,3,4,1,2,1,21,2,1,12,23,4,2,1,5,5,5,1,5,3,3,2,3,7,6,6,4,5,6,4,6,7,6,6,1,7,7,7,6,1,1,1,1,1,1,1,3,3,2,1,1,2,1,6,2,6,1,1,7,1,4,4,1,5,1,2,5,1,14,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,1,4,2,1,1,1,1,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 10:58:00,10/11/2019 11:03,0,43,347,0,10/18/2019 11:04,,,,,anonymous,EN,1,3,2,1,3,1,2,5,4,22.0,1,1,8,2,4,,1,2,2,5,5,23,2,1,8,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 11:51:00,10/11/2019 13:07,0,43,4595,0,10/18/2019 13:07,,,,,anonymous,EN,1,7,2,1,4,1,2,7,2,19.0,1,0,60,2,3,1,4,5,5,4,4,20,2,4,6 years,,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 13:16:00,10/11/2019 13:32,0,43,990,0,10/18/2019 13:32,,,,,anonymous,EN,1,1,2,1,3,1,2,3,2,21.0,1,2,3 months ,2,3,1,2,2,1,5,3,23,2,2,3 months ,,3,3,1,3,3,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 13:38:00,10/11/2019 13:42,0,43,238,0,10/18/2019 13:42,,,,,anonymous,EN,1,6,1,1,1,1,5,4,5,22.0,2,10,29,1,1,2,2,2,3,3,3,21,1,1,29,13,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 12:53:00,10/11/2019 13:59,0,87,3967,0,10/18/2019 13:59,,,,,anonymous,EN,1,,2,1,1,1,5,8,4,19.0,1,1,20 months,1,1,2,4,4,3,5,5,21,2,4,20 months,10 months,2,3,3,4,2,4,1,3,5,5,4,6,5,6,7,7,4,6,5,7,7,6,4,2,6,6,6,6,1,1,1,1,2,1,2,2,2,2,1,4,2,5,3,3,5,2,5,7,1,2,1,1,7,1,1,1,1,14,1,1,1,3,,1,1,2,2,2,1,1,2,1,2,3,1,1,2,1,1,5,5,3,3,7,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 11:15:00,10/11/2019 19:51,0,43,30924,0,10/18/2019 19:51,,,,,anonymous,EN,1,4,2,1,1,1,5,4,5,21.0,0,2,12,1,4,3,4,4,1,5,5,21,2,2,5,8,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-12 23:18:00,10/12/2019 23:21,0,43,193,0,10/19/2019 23:21,,,,,anonymous,EN,1,4,1,1,4,1,2,4,2,19.0,1,2,7,1,2,2,1,2,4,5,5,19,1,1,4,6,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13 11:26:00,10/13/2019 11:30,0,43,243,0,10/20/2019 11:30,,,,,anonymous,EN,1,2,2,4,1,1,2,8,4,18.0,0,1,0.3,1,2,3,3,3,2,5,2,19,1,2,0.3,44,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13 14:39:00,10/13/2019 14:49,0,79,604,0,10/20/2019 14:49,,,,,anonymous,EN,1,4,2,1,1,1,2,7,3,18.0,1,0,6,1,1,2,3,2,3,1,4,19,2,1,6,20,1,2,2,2,2,1,1,2,2,4,3,1,6,3,4,3,5,5,5,4,2,5,7,2,4,7,3,6,2,1,2,3,2,1,1,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20 18:53:00,10/20/2019 19:06,0,100,724,1,10/20/2019 19:06,,,,,anonymous,EN,1,5,2,4,4,1,2,9,4,20.0,1,3,2,1,3,2,2,3,1,3,1,20,2,1,1,3,1,2,1,3,2,2,3,2,1,2,1,4,5,3,4,4,4,3,4,5,4,5,4,5,5,5,3,5,1,2,1,4,1,1,1,2,2,2,1,1,2,3,5,3,3,3,4,2,5,2,6,4,1,4,6,2,1,14,1,1,1,1,1,1,1,2,3,2,1,1,2,1,2,2,5,2,2,2,2,3,2,2,6,7,,,,,,,1,2,1,1,2,2,2,2,3,,5,4,5,4,,4,,,2,1,,,,5,,6,1,2,1,2,6,6,1,2,5,5,5,5,2,5,4,2,4,5,2,5,5,5,3,5,5,5,3,5,4,2,4,5,3,5,5,5,3,5,5,,,,,,,,,,,,,,,6,6,6,6,,1,,,,,,,,,,1,,,1
2019-10-11 10:30:00,10/14/2019 7:56,0,43,249959,0,10/21/2019 7:56,,,,,anonymous,EN,1,2,2,4,1,1,5,5,5,20.0,3,4,34,2,3,3,2,3,1,5,5,20,2,1,7,24,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21 13:56:00,10/21/2019 14:14,0,100,1072,1,10/21/2019 14:14,,,,,anonymous,EN,1,,2,4,5,1,2,9,4,21.0,4,3,24,1,2,4,1,4,3,5,5,21,2,1,24,5,4,3,3,4,4,4,3,3,4,3,3,5,7,7,7,7,7,5,3,5,6,3,6,2,5,6,5,4,2,2,1,3,2,1,2,3,4,3,1,4,3,1,6,3,5,4,6,6,2,6,2,3,5,7,3,6,2,12,3,3,5,2,5,1,2,1,1,1,3,2,1,4,5,5,5,6,3,9,9,9,9,9,5,4,12,15,2,3,3,3,2,2,1,2,2,2,2,3,10,10,10,10,8,7,10,10,8,10,10,8,10,10,10,5,8,3,4,7,3,4,7,3,7,4,4,4,3,5,3,4,3,2,3,4,5,3,1,3,3,2,2,5,3,4,4,2,3,4,5,3,1,3,5,2,3,,,,,,,,,,,,,,,4,5,5,5,,,,,,1,,,,,,,,1,1
2019-10-21 15:30:00,10/21/2019 15:48,0,100,1059,1,10/21/2019 15:48,,,,,anonymous,EN,1,5,2,1,1,1,5,5,5,20.0,1,2,8,2,2,2,1,3,1,4,4,23,2,1,8,,3,3,1,4,4,4,1,4,5,5,2,7,6,6,7,7,7,7,1,7,7,7,7,1,6,7,7,6,1,1,1,1,1,1,1,2,2,2,1,1,2,2,3,3,3,1,1,7,1,1,1,1,7,1,2,1,1,14,5,2,5,2,5,1,2,5,2,2,1,1,2,4,3,3,1,1,4,1,3,5,4,5,5,5,,,,,,,,,,,,,,,3,6,3,,,,,,,,,5,,,,,,4,3,1,1,4,7,7,4,1,5,4,4,3,4,3,2,1,3,4,4,3,1,3,1,3,3,4,1,5,5,1,5,5,2,5,5,4,1,5,5,,,,,,,,,,,,,,,5,7,7,4,,,,,,1,,,,,,,,1,1
